Gene stable ID	Gene stable ID version	Mouse gene name	Gene name
ENSDARG00000002797	ENSDARG00000002797.6	Art5	BX908804.1
ENSDARG00000002797	ENSDARG00000002797.6	Art3	BX908804.1
ENSDARG00000002797	ENSDARG00000002797.6	Art2a	BX908804.1
ENSDARG00000002797	ENSDARG00000002797.6	Art1	BX908804.1
ENSDARG00000002797	ENSDARG00000002797.6	Art4	BX908804.1
ENSDARG00000002797	ENSDARG00000002797.6	Art2b	BX908804.1
ENSDARG00000112101	ENSDARG00000112101.1		CR855300.2
ENSDARG00000099462	ENSDARG00000099462.2		prlh
ENSDARG00000101406	ENSDARG00000101406.3		rplp2
ENSDARG00000081399	ENSDARG00000081399.2		dre-mir-200a
ENSDARG00000112345	ENSDARG00000112345.1		CABZ01004903.2
ENSDARG00000115251	ENSDARG00000115251.1		dre-mir-430a-2
ENSDARG00000116586	ENSDARG00000116586.1		fthl27
ENSDARG00000115558	ENSDARG00000115558.1		CR847495.1
ENSDARG00000071424	ENSDARG00000071424.6	Ap3d1	ap3d1
ENSDARG00000112430	ENSDARG00000112430.1	U1	BX649394.3
ENSDARG00000080484	ENSDARG00000080484.2	Mir21a	dre-mir-21-2
ENSDARG00000109589	ENSDARG00000109589.1		BX005361.1
ENSDARG00000112235	ENSDARG00000112235.1		AL954857.1
ENSDARG00000114298	ENSDARG00000114298.1		pbld2
ENSDARG00000116950	ENSDARG00000116950.1		lactbl1a
ENSDARG00000114430	ENSDARG00000114430.1		BX927205.1
ENSDARG00000100549	ENSDARG00000100549.2	Tmem38b	CABZ01079427.1
ENSDARG00000090039	ENSDARG00000090039.3	Reck	reck
ENSDARG00000115926	ENSDARG00000115926.1		BX548076.3
ENSDARG00000037639	ENSDARG00000037639.6	Nkx3-2	nkx3-2
ENSDARG00000111205	ENSDARG00000111205.1		BX537296.3
ENSDARG00000100892	ENSDARG00000100892.2		cfap53
ENSDARG00000109058	ENSDARG00000109058.2		CR792425.2
ENSDARG00000111647	ENSDARG00000111647.1		atad5b
ENSDARG00000109770	ENSDARG00000109770.1	Kif2a	CABZ01117348.1
ENSDARG00000112696	ENSDARG00000112696.1		BX927193.5
ENSDARG00000100209	ENSDARG00000100209.2	Prpf39	prpf39
ENSDARG00000112266	ENSDARG00000112266.1		CABZ01022569.2
ENSDARG00000088785	ENSDARG00000088785.3		BX324177.3
ENSDARG00000116515	ENSDARG00000116515.1		BX649628.4
ENSDARG00000100474	ENSDARG00000100474.2		LO017721.1
ENSDARG00000081512	ENSDARG00000081512.2		dre-mir-204-2
ENSDARG00000109941	ENSDARG00000109941.1		dre-mir-430b-10
ENSDARG00000036304	ENSDARG00000036304.7	Dnaaf3	dnaaf3l
ENSDARG00000088287	ENSDARG00000088287.2	Mir194-2	dre-mir-194b
ENSDARG00000083082	ENSDARG00000083082.2	Mir129b	dre-mir-129-2
ENSDARG00000112310	ENSDARG00000112310.1	Adgrl1	CABZ01084617.1
ENSDARG00000114235	ENSDARG00000114235.1		CR854963.2
ENSDARG00000115365	ENSDARG00000115365.1		CR753816.2
ENSDARG00000103892	ENSDARG00000103892.2	Inhbb	INHBB
ENSDARG00000110056	ENSDARG00000110056.1	Ap3b1	CU929160.1
ENSDARG00000075482	ENSDARG00000075482.3		zgc:173587
ENSDARG00000101928	ENSDARG00000101928.2	Gorasp1	gorasp1b
ENSDARG00000092662	ENSDARG00000092662.3	Dnaaf3	dnaaf3
ENSDARG00000115518	ENSDARG00000115518.1		CR293501.2
ENSDARG00000105011	ENSDARG00000105011.3	Pigb	pigb
ENSDARG00000076858	ENSDARG00000076858.3		TCIM
ENSDARG00000110863	ENSDARG00000110863.1		BX629348.1
ENSDARG00000074456	ENSDARG00000074456.4		setd9
ENSDARG00000112144	ENSDARG00000112144.1		si:ch211-154o6.3
ENSDARG00000101633	ENSDARG00000101633.2		LO017682.1
ENSDARG00000062530	ENSDARG00000062530.7	Aste1	ASTE1
ENSDARG00000080152	ENSDARG00000080152.2		dre-mir-29b-1
ENSDARG00000114184	ENSDARG00000114184.1		si:busm1-105l16.2
ENSDARG00000115042	ENSDARG00000115042.1		CU138548.7
ENSDARG00000103525	ENSDARG00000103525.2	Ythdc2	YTHDC2
ENSDARG00000109393	ENSDARG00000109393.1		slc35f2l
ENSDARG00000105038	ENSDARG00000105038.2		CABZ01038376.1
ENSDARG00000115948	ENSDARG00000115948.1		grb2a
ENSDARG00000101894	ENSDARG00000101894.2	Stk10	stk10
ENSDARG00000021557	ENSDARG00000021557.10	Wdr45b	wdr45b
ENSDARG00000111477	ENSDARG00000111477.1		CR354562.1
ENSDARG00000113649	ENSDARG00000113649.1		actb1
ENSDARG00000090839	ENSDARG00000090839.3		zmp:0000001006
ENSDARG00000101984	ENSDARG00000101984.2	Pde6g	pde6gb
ENSDARG00000114662	ENSDARG00000114662.1		dgke
ENSDARG00000112880	ENSDARG00000112880.1		tfr1b
ENSDARG00000052747	ENSDARG00000052747.8	Gpatch3	gpatch3
ENSDARG00000109499	ENSDARG00000109499.1		zgc:193505
ENSDARG00000115668	ENSDARG00000115668.1		ctps1b
ENSDARG00000074607	ENSDARG00000074607.3		unm_sa1506
ENSDARG00000112927	ENSDARG00000112927.1		poldip2
ENSDARG00000113103	ENSDARG00000113103.1	Gadd45g	GADD45G
ENSDARG00000101938	ENSDARG00000101938.2		CABZ01060492.1
ENSDARG00000090617	ENSDARG00000090617.4	Ctif	ctif
ENSDARG00000104517	ENSDARG00000104517.3	Uqcr10	uqcr10
ENSDARG00000114366	ENSDARG00000114366.1		hecw1b
ENSDARG00000113003	ENSDARG00000113003.1		AL844514.1
ENSDARG00000115831	ENSDARG00000115831.1		fdx1
ENSDARG00000011884	ENSDARG00000011884.10	Mfn1	MFN1
ENSDARG00000007425	ENSDARG00000007425.9	Apold1	apol1
ENSDARG00000112675	ENSDARG00000112675.1	Gbp10	CABZ01068208.1
ENSDARG00000112675	ENSDARG00000112675.1	Gbp11	CABZ01068208.1
ENSDARG00000112675	ENSDARG00000112675.1	Gbp9	CABZ01068208.1
ENSDARG00000112675	ENSDARG00000112675.1	Gbp4	CABZ01068208.1
ENSDARG00000112675	ENSDARG00000112675.1	Gm43302	CABZ01068208.1
ENSDARG00000112675	ENSDARG00000112675.1	Gbp8	CABZ01068208.1
ENSDARG00000112675	ENSDARG00000112675.1	Gbp6	CABZ01068208.1
ENSDARG00000102127	ENSDARG00000102127.2	Nhlrc3	NHLRC3
ENSDARG00000074235	ENSDARG00000074235.4		CR376783.1
ENSDARG00000109249	ENSDARG00000109249.1		ubtd2
ENSDARG00000114077	ENSDARG00000114077.1		tmem243b
ENSDARG00000105258	ENSDARG00000105258.2	Cep72	cep72
ENSDARG00000114754	ENSDARG00000114754.1		p4ha1a
ENSDARG00000041926	ENSDARG00000041926.7	Dlg4	dlg4a
ENSDARG00000109510	ENSDARG00000109510.1	Lsm12	lsm12b
ENSDARG00000099718	ENSDARG00000099718.2	Zfp637	CU929391.3
ENSDARG00000099746	ENSDARG00000099746.2	Rgs3	rgs3a
ENSDARG00000019702	ENSDARG00000019702.8	Aldoc	aldocb
ENSDARG00000092407	ENSDARG00000092407.3		zmp:0000001316
ENSDARG00000108395	ENSDARG00000108395.2		BX322587.2
ENSDARG00000021697	ENSDARG00000021697.8	Morn3	morn3
ENSDARG00000113828	ENSDARG00000113828.1		glrbb
ENSDARG00000040156	ENSDARG00000040156.7	Grm4	grm4
ENSDARG00000078842	ENSDARG00000078842.5		tns1a
ENSDARG00000078442	ENSDARG00000078442.5	Nop9	AL954696.1
ENSDARG00000115430	ENSDARG00000115430.1		pole
ENSDARG00000099156	ENSDARG00000099156.2	Katnal1	katnal1
ENSDARG00000099156	ENSDARG00000099156.2	Gm42791	katnal1
ENSDARG00000098688	ENSDARG00000098688.2		CABZ01101739.1
ENSDARG00000090551	ENSDARG00000090551.3		FP102786.1
ENSDARG00000111091	ENSDARG00000111091.1	Ccdc69	FO082779.1
ENSDARG00000087012	ENSDARG00000087012.3		BX004816.2
ENSDARG00000113346	ENSDARG00000113346.1		zgc:153659
ENSDARG00000068742	ENSDARG00000068742.2		CR384085.1
ENSDARG00000113636	ENSDARG00000113636.1		CABZ01042675.1
ENSDARG00000112573	ENSDARG00000112573.1		dpm1
ENSDARG00000115164	ENSDARG00000115164.1		CABZ01059407.1
ENSDARG00000109820	ENSDARG00000109820.1	Npas3	NPAS3
ENSDARG00000113008	ENSDARG00000113008.1		tmem263
ENSDARG00000114111	ENSDARG00000114111.1		ankrd1a
ENSDARG00000110744	ENSDARG00000110744.1	Cytl1	CYTL1
ENSDARG00000100528	ENSDARG00000100528.3		map1lc3c
ENSDARG00000114516	ENSDARG00000114516.1		CABZ01021592.1
ENSDARG00000103503	ENSDARG00000103503.2	Dgat1	dgat1a
ENSDARG00000110547	ENSDARG00000110547.1		cdk5rap1
ENSDARG00000112965	ENSDARG00000112965.1		arih1l
ENSDARG00000008852	ENSDARG00000008852.10	Elp4	elp4
ENSDARG00000056742	ENSDARG00000056742.6	Crmp1	crmp1
ENSDARG00000007813	ENSDARG00000007813.10	Rnpepl1	rnpepl1
ENSDARG00000099458	ENSDARG00000099458.2	Ddx46	ddx46
ENSDARG00000112815	ENSDARG00000112815.1		atp6v1ab
ENSDARG00000112826	ENSDARG00000112826.1		CABZ01058107.1
ENSDARG00000111424	ENSDARG00000111424.1		coq9
ENSDARG00000105972	ENSDARG00000105972.2	Shisa8	CABZ01050944.1
ENSDARG00000059510	ENSDARG00000059510.6	Coq2	coq2
ENSDARG00000115454	ENSDARG00000115454.1		BX469903.1
ENSDARG00000105277	ENSDARG00000105277.3	4933403O08Rik	cnksr3
ENSDARG00000077306	ENSDARG00000077306.4	Cutc	cutc
ENSDARG00000104275	ENSDARG00000104275.2		dicp1.17
ENSDARG00000054560	ENSDARG00000054560.6		her15.2
ENSDARG00000087243	ENSDARG00000087243.4		zgc:100918
ENSDARG00000079679	ENSDARG00000079679.5	Cep112	cep112
ENSDARG00000098108	ENSDARG00000098108.3	Dusp2	dusp2
ENSDARG00000115771	ENSDARG00000115771.1		sfxn4
ENSDARG00000113885	ENSDARG00000113885.1		CU570791.6
ENSDARG00000109996	ENSDARG00000109996.1		CABZ01101996.1
ENSDARG00000085061	ENSDARG00000085061.2		CT573252.1
ENSDARG00000114049	ENSDARG00000114049.1		CABZ01018956.1
ENSDARG00000100754	ENSDARG00000100754.2		CR450764.3
ENSDARG00000116363	ENSDARG00000116363.1		CU929304.1
ENSDARG00000113550	ENSDARG00000113550.1		CR753861.2
ENSDARG00000103041	ENSDARG00000103041.1		CABZ01064938.1
ENSDARG00000103523	ENSDARG00000103523.3	Nudt6	nudt6
ENSDARG00000116982	ENSDARG00000116982.1		FO904997.1
ENSDARG00000029305	ENSDARG00000029305.9	Baiap2l1	baiap2l1a
ENSDARG00000085536	ENSDARG00000085536.2		CU326349.2
ENSDARG00000007438	ENSDARG00000007438.8		ube2ib
ENSDARG00000039888	ENSDARG00000039888.7	Septin14	CR855393.1
ENSDARG00000112523	ENSDARG00000112523.1		foxn2b
ENSDARG00000109391	ENSDARG00000109391.1		BX119991.1
ENSDARG00000106491	ENSDARG00000106491.2	Nat8f6	CR559945.2
ENSDARG00000106491	ENSDARG00000106491.2	Nat8f2	CR559945.2
ENSDARG00000106491	ENSDARG00000106491.2	Nat8f1	CR559945.2
ENSDARG00000106491	ENSDARG00000106491.2	Nat8f4	CR559945.2
ENSDARG00000106491	ENSDARG00000106491.2	Nat8f3	CR559945.2
ENSDARG00000106491	ENSDARG00000106491.2	Nat8f7	CR559945.2
ENSDARG00000106491	ENSDARG00000106491.2	Nat8	CR559945.2
ENSDARG00000106491	ENSDARG00000106491.2	Nat8f5	CR559945.2
ENSDARG00000102447	ENSDARG00000102447.2	Gdpd4	gdpd4a
ENSDARG00000100059	ENSDARG00000100059.2		CR769786.1
ENSDARG00000111936	ENSDARG00000111936.1		CU137717.2
ENSDARG00000116816	ENSDARG00000116816.1		CR925768.15
ENSDARG00000110757	ENSDARG00000110757.1		BX322797.1
ENSDARG00000106607	ENSDARG00000106607.2		CABZ01077220.2
ENSDARG00000026764	ENSDARG00000026764.8		ahsg1
ENSDARG00000106124	ENSDARG00000106124.2		BX000529.1
ENSDARG00000113357	ENSDARG00000113357.1		BX005396.5
ENSDARG00000052731	ENSDARG00000052731.5		ankrd31
ENSDARG00000107785	ENSDARG00000107785.2		BX296530.1
ENSDARG00000114002	ENSDARG00000114002.1		adra2a
ENSDARG00000107065	ENSDARG00000107065.2	Pebp4	PEBP4
ENSDARG00000074745	ENSDARG00000074745.5		zmp:0000000760
ENSDARG00000014550	ENSDARG00000014550.10	Rfx3	rfx3
ENSDARG00000077415	ENSDARG00000077415.4		zmp:0000001175
ENSDARG00000112775	ENSDARG00000112775.1		kcnb1
ENSDARG00000103974	ENSDARG00000103974.2		CR450833.2
ENSDARG00000103784	ENSDARG00000103784.2		BX088712.2
ENSDARG00000100846	ENSDARG00000100846.1		fgf21
ENSDARG00000091727	ENSDARG00000091727.3	Rnf14	CABZ01061592.1
ENSDARG00000112149	ENSDARG00000112149.1		CABZ01080023.2
ENSDARG00000103860	ENSDARG00000103860.2		wu:fu71h07
ENSDARG00000114078	ENSDARG00000114078.1		BX323006.4
ENSDARG00000116646	ENSDARG00000116646.1		BX927387.1
ENSDARG00000099449	ENSDARG00000099449.2	Atrx	atrxl
ENSDARG00000113567	ENSDARG00000113567.1		BX005073.4
ENSDARG00000114671	ENSDARG00000114671.1		ckma
ENSDARG00000113545	ENSDARG00000113545.1		CR848794.1
ENSDARG00000100101	ENSDARG00000100101.2		BX276115.1
ENSDARG00000100769	ENSDARG00000100769.2	Camta2	CABZ01085201.1
ENSDARG00000111255	ENSDARG00000111255.1	U1	BX928743.2
ENSDARG00000104662	ENSDARG00000104662.2	Gm25133	AL929469.2
ENSDARG00000104662	ENSDARG00000104662.2	Snora30	AL929469.2
ENSDARG00000110039	ENSDARG00000110039.1		olfm3a
ENSDARG00000114522	ENSDARG00000114522.1		CR381623.2
ENSDARG00000109943	ENSDARG00000109943.1		BX469913.2
ENSDARG00000110283	ENSDARG00000110283.1		BX296549.1
ENSDARG00000111135	ENSDARG00000111135.1		nup88
ENSDARG00000084019	ENSDARG00000084019.2		BX119975.1
ENSDARG00000108673	ENSDARG00000108673.2		CR377220.1
ENSDARG00000113816	ENSDARG00000113816.1		AL929195.7
ENSDARG00000019442	ENSDARG00000019442.9		CABZ01086041.1
ENSDARG00000116299	ENSDARG00000116299.1		CR354535.1
ENSDARG00000083322	ENSDARG00000083322.2		BX842683.1
ENSDARG00000090752	ENSDARG00000090752.4	Plk2	plk2a
ENSDARG00000108328	ENSDARG00000108328.2		AL928676.1
ENSDARG00000108052	ENSDARG00000108052.2		AL954142.3
ENSDARG00000110389	ENSDARG00000110389.1		CR388172.6
ENSDARG00000113040	ENSDARG00000113040.1		AL928675.1
ENSDARG00000107036	ENSDARG00000107036.2	Snord82	CU469540.3
ENSDARG00000111219	ENSDARG00000111219.1		AL929338.1
ENSDARG00000071209	ENSDARG00000071209.5	Oprl1	oprl1
ENSDARG00000103925	ENSDARG00000103925.2	5S_rRNA	CU019662.2
ENSDARG00000113304	ENSDARG00000113304.1		tmem64
ENSDARG00000018334	ENSDARG00000018334.10	Gm2000	rpl35
ENSDARG00000018334	ENSDARG00000018334.10	Rpl35	rpl35
ENSDARG00000079302	ENSDARG00000079302.4		and2
ENSDARG00000052387	ENSDARG00000052387.8	Pou2f3	pou2f3
ENSDARG00000080999	ENSDARG00000080999.2		CU929288.1
ENSDARG00000109022	ENSDARG00000109022.2	Wdr70	WDR70
ENSDARG00000117071	ENSDARG00000117071.1		BX649423.3
ENSDARG00000114302	ENSDARG00000114302.1		AL935027.1
ENSDARG00000111252	ENSDARG00000111252.1		CR361559.1
ENSDARG00000115641	ENSDARG00000115641.1		CABZ01002342.5
ENSDARG00000112574	ENSDARG00000112574.1		pgap3
ENSDARG00000085416	ENSDARG00000085416.2		BX469926.1
ENSDARG00000104106	ENSDARG00000104106.2		CABZ01087953.1
ENSDARG00000081192	ENSDARG00000081192.2		BX323889.1
ENSDARG00000104720	ENSDARG00000104720.2		CU468723.3
ENSDARG00000101880	ENSDARG00000101880.1		CABZ01060963.1
ENSDARG00000112913	ENSDARG00000112913.1		CT956057.3
ENSDARG00000084959	ENSDARG00000084959.2		BX005347.1
ENSDARG00000110162	ENSDARG00000110162.1		BX640584.4
ENSDARG00000114808	ENSDARG00000114808.1		si:ch211-198a12.6
ENSDARG00000112374	ENSDARG00000112374.1		CR854846.1
ENSDARG00000112614	ENSDARG00000112614.1		BX324156.1
ENSDARG00000116621	ENSDARG00000116621.1	Snora21	CR396582.3
ENSDARG00000116621	ENSDARG00000116621.1	Gm23795	CR396582.3
ENSDARG00000116621	ENSDARG00000116621.1	Gm25821	CR396582.3
ENSDARG00000116716	ENSDARG00000116716.1		BX664750.7
ENSDARG00000105690	ENSDARG00000105690.2		zgc:194215
ENSDARG00000081103	ENSDARG00000081103.2	Gm25835	CR848032.1
ENSDARG00000039601	ENSDARG00000039601.4	Gm50364	ier3ip1
ENSDARG00000005126	ENSDARG00000005126.9	Large1	large1
ENSDARG00000116835	ENSDARG00000116835.1	Park7	park7
ENSDARG00000003326	ENSDARG00000003326.11	Cacng5	cacng5a
ENSDARG00000115629	ENSDARG00000115629.1		AL928723.3
ENSDARG00000112241	ENSDARG00000112241.1		tapt1b
ENSDARG00000111891	ENSDARG00000111891.1		slc25a15b
ENSDARG00000099807	ENSDARG00000099807.2	Mir202	dre-mir-202
ENSDARG00000116630	ENSDARG00000116630.1		CU468227.1
ENSDARG00000107688	ENSDARG00000107688.2		CT027980.2
ENSDARG00000080591	ENSDARG00000080591.2	Mir26b	dre-mir-26a-1
ENSDARG00000114054	ENSDARG00000114054.1		CT583689.1
ENSDARG00000114222	ENSDARG00000114222.1		BX548073.9
ENSDARG00000110761	ENSDARG00000110761.1		CR388016.1
ENSDARG00000113428	ENSDARG00000113428.1		BX324157.1
ENSDARG00000070472	ENSDARG00000070472.6	Arf5	arf5
ENSDARG00000063333	ENSDARG00000063333.7	Nup210	nup210
ENSDARG00000101210	ENSDARG00000101210.3	Glg1	glg1b
ENSDARG00000115812	ENSDARG00000115812.1		zgc:195245
ENSDARG00000107416	ENSDARG00000107416.2		FP017160.1
ENSDARG00000104137	ENSDARG00000104137.2		BX537274.2
ENSDARG00000113912	ENSDARG00000113912.1		adrm1
ENSDARG00000116514	ENSDARG00000116514.1		CR450787.2
ENSDARG00000112937	ENSDARG00000112937.1		fgf18b
ENSDARG00000075802	ENSDARG00000075802.3		grin3a
ENSDARG00000110675	ENSDARG00000110675.1		CT573103.4
ENSDARG00000082377	ENSDARG00000082377.2		dre-mir-462
ENSDARG00000085080	ENSDARG00000085080.2		BX324208.1
ENSDARG00000073741	ENSDARG00000073741.4	Rap1gds1	RAP1GDS1
ENSDARG00000115718	ENSDARG00000115718.1		FO904836.1
ENSDARG00000111867	ENSDARG00000111867.1		cldn10a
ENSDARG00000079474	ENSDARG00000079474.5	Msantd2	MSANTD2
ENSDARG00000081473	ENSDARG00000081473.4	Mir499	CR847953.2
ENSDARG00000106145	ENSDARG00000106145.2		BX323881.1
ENSDARG00000113243	ENSDARG00000113243.1		BX511224.1
ENSDARG00000103921	ENSDARG00000103921.2		CR847936.2
ENSDARG00000116082	ENSDARG00000116082.1		ftr53
ENSDARG00000111763	ENSDARG00000111763.1		nat9
ENSDARG00000111478	ENSDARG00000111478.1		rgs8
ENSDARG00000116087	ENSDARG00000116087.1		kctd4
ENSDARG00000106953	ENSDARG00000106953.2		BX537308.2
ENSDARG00000083389	ENSDARG00000083389.2	Gm25290	CU928129.1
ENSDARG00000114796	ENSDARG00000114796.1	Jmy	JMY
ENSDARG00000109938	ENSDARG00000109938.1		CU367852.2
ENSDARG00000104724	ENSDARG00000104724.2		CABZ01087502.1
ENSDARG00000113248	ENSDARG00000113248.1		rps9
ENSDARG00000113908	ENSDARG00000113908.1		BX928743.6
ENSDARG00000090292	ENSDARG00000090292.3		ralyl
ENSDARG00000113094	ENSDARG00000113094.1		gtf2a2
ENSDARG00000090381	ENSDARG00000090381.3	Plcb2	
ENSDARG00000112221	ENSDARG00000112221.1		CR391997.5
ENSDARG00000078835	ENSDARG00000078835.5		mrpl58
ENSDARG00000105834	ENSDARG00000105834.2		znf971
ENSDARG00000112427	ENSDARG00000112427.1		scn4bb
ENSDARG00000108515	ENSDARG00000108515.2	5S_rRNA	CR388163.2
ENSDARG00000108515	ENSDARG00000108515.2	5S_rRNA	CR388163.2
ENSDARG00000004211	ENSDARG00000004211.8	Ccdc106	ccdc106a
ENSDARG00000111694	ENSDARG00000111694.1		tfpt
ENSDARG00000105076	ENSDARG00000105076.1		CABZ01000452.2
ENSDARG00000116861	ENSDARG00000116861.1		rfx4
ENSDARG00000108812	ENSDARG00000108812.2		zgc:113886
ENSDARG00000104642	ENSDARG00000104642.2		si:dkey-31i7.2
ENSDARG00000113323	ENSDARG00000113323.1		BX324177.16
ENSDARG00000017128	ENSDARG00000017128.10	Myof	myofl
ENSDARG00000111814	ENSDARG00000111814.1		mov10b.2
ENSDARG00000068065	ENSDARG00000068065.5	Endod1	BX664721.2
ENSDARG00000116622	ENSDARG00000116622.1		atxn7l2a
ENSDARG00000116137	ENSDARG00000116137.1		si:ch211-212k18.11
ENSDARG00000104859	ENSDARG00000104859.2	Fcamr	si:dkey-1c7.2
ENSDARG00000113883	ENSDARG00000113883.1		BX000434.2
ENSDARG00000080081	ENSDARG00000080081.2	Mir133b	dre-mir-133c
ENSDARG00000042014	ENSDARG00000042014.7	Cyp11b1	cyp11c1
ENSDARG00000042014	ENSDARG00000042014.7	Cyp11b2	cyp11c1
ENSDARG00000080851	ENSDARG00000080851.2	Mir194-2	dre-mir-194a
ENSDARG00000033579	ENSDARG00000033579.7	Mtrf1	mtrf1
ENSDARG00000116475	ENSDARG00000116475.1		dre-mir-430a-2
ENSDARG00000112385	ENSDARG00000112385.1		kcnk18
ENSDARG00000111198	ENSDARG00000111198.1		BX640461.1
ENSDARG00000090820	ENSDARG00000090820.4	Slc2a10	slc2a10
ENSDARG00000116504	ENSDARG00000116504.1		prss60.2
ENSDARG00000099039	ENSDARG00000099039.2	Pcbp2	pcbp2
ENSDARG00000110113	ENSDARG00000110113.1		BX088530.3
ENSDARG00000079249	ENSDARG00000079249.5	Ogdhl	ogdhl
ENSDARG00000114923	ENSDARG00000114923.1		itk
ENSDARG00000101983	ENSDARG00000101983.2	Pkn2	pkn2
ENSDARG00000113637	ENSDARG00000113637.1		BX470083.3
ENSDARG00000077007	ENSDARG00000077007.5	Abcc8	abcc8b
ENSDARG00000113362	ENSDARG00000113362.1		dre-mir-430c-1
ENSDARG00000098573	ENSDARG00000098573.2	Sgcd	sgcd
ENSDARG00000110114	ENSDARG00000110114.1		CU929414.1
ENSDARG00000069499	ENSDARG00000069499.5	Spag1	spag1b
ENSDARG00000109910	ENSDARG00000109910.1		CU138548.1
ENSDARG00000114468	ENSDARG00000114468.1		spata4
ENSDARG00000110228	ENSDARG00000110228.1		BX511056.1
ENSDARG00000088727	ENSDARG00000088727.3		zmp:0000000937
ENSDARG00000034168	ENSDARG00000034168.9	Serpini1	serpini1
ENSDARG00000099195	ENSDARG00000099195.2		ier2a
ENSDARG00000112063	ENSDARG00000112063.1		zgc:114045
ENSDARG00000102892	ENSDARG00000102892.3	H1f8	h1m
ENSDARG00000113374	ENSDARG00000113374.1		BX005094.1
ENSDARG00000116831	ENSDARG00000116831.1		lratd2
ENSDARG00000115646	ENSDARG00000115646.1	Ptprk	CR846082.1
ENSDARG00000112773	ENSDARG00000112773.1		tspan3a
ENSDARG00000110352	ENSDARG00000110352.1		BX897685.1
ENSDARG00000086057	ENSDARG00000086057.3	Plxnd1	plxnd1
ENSDARG00000113514	ENSDARG00000113514.1		agk
ENSDARG00000113751	ENSDARG00000113751.1		npbwr2a
ENSDARG00000113482	ENSDARG00000113482.1		bbox1
ENSDARG00000115835	ENSDARG00000115835.1		nudt13
ENSDARG00000110662	ENSDARG00000110662.1		AL954137.1
ENSDARG00000114753	ENSDARG00000114753.1		pnp6
ENSDARG00000063539	ENSDARG00000063539.5	Slc25a15	slc25a15a
ENSDARG00000104431	ENSDARG00000104431.2	Slc1a3	slc1a3a
ENSDARG00000024006	ENSDARG00000024006.4	Rprm	rprmb
ENSDARG00000113642	ENSDARG00000113642.1		iqca1
ENSDARG00000070843	ENSDARG00000070843.5	Arid3a	arid3a
ENSDARG00000113265	ENSDARG00000113265.1		spint2
ENSDARG00000101479	ENSDARG00000101479.2		BX908782.2
ENSDARG00000035054	ENSDARG00000035054.8	Pdcd10	pdcd10a
ENSDARG00000029234	ENSDARG00000029234.9	Stxbp5	stxbp5b
ENSDARG00000036005	ENSDARG00000036005.6	Pitpnb	pitpnb
ENSDARG00000116585	ENSDARG00000116585.1		adra2db
ENSDARG00000110454	ENSDARG00000110454.1		BX005380.2
ENSDARG00000100028	ENSDARG00000100028.2	Pole2	pole2
ENSDARG00000100028	ENSDARG00000100028.2	Gm49384	pole2
ENSDARG00000110364	ENSDARG00000110364.1		bfb
ENSDARG00000113356	ENSDARG00000113356.1		cxcr3.2
ENSDARG00000116361	ENSDARG00000116361.1		nog3
ENSDARG00000112811	ENSDARG00000112811.1		CZQB01141835.1
ENSDARG00000115091	ENSDARG00000115091.1		BX511087.3
ENSDARG00000116482	ENSDARG00000116482.1		si:ch211-106a19.1
ENSDARG00000110828	ENSDARG00000110828.1		CU041388.1
ENSDARG00000102875	ENSDARG00000102875.2		CABZ01081830.2
ENSDARG00000115573	ENSDARG00000115573.1		CR759836.1
ENSDARG00000114902	ENSDARG00000114902.1		psme4b
ENSDARG00000102424	ENSDARG00000102424.2	Arhgap44	ARHGAP44
ENSDARG00000102387	ENSDARG00000102387.2	Slc39a14	slc39a14
ENSDARG00000059719	ENSDARG00000059719.5	Fam169a	fam169aa
ENSDARG00000113588	ENSDARG00000113588.1		veph1
ENSDARG00000115425	ENSDARG00000115425.1		CABZ01038524.1
ENSDARG00000100150	ENSDARG00000100150.2		FQ377903.1
ENSDARG00000025797	ENSDARG00000025797.8	Abhd2	abhd2a
ENSDARG00000115087	ENSDARG00000115087.1		tmem120b
ENSDARG00000113268	ENSDARG00000113268.1	Pcyox1l	BX005397.1
ENSDARG00000043719	ENSDARG00000043719.5	C3	c3a.6
ENSDARG00000110998	ENSDARG00000110998.1		tmem144a
ENSDARG00000106062	ENSDARG00000106062.2	Fzd1	fzd1
ENSDARG00000038917	ENSDARG00000038917.9	Rad50	rad50
ENSDARG00000083895	ENSDARG00000083895.2		CR450845.1
ENSDARG00000098359	ENSDARG00000098359.3	Il17rd	il17rd
ENSDARG00000114470	ENSDARG00000114470.1		zgc:171775
ENSDARG00000114550	ENSDARG00000114550.1		ostf1
ENSDARG00000116682	ENSDARG00000116682.1		vps26b
ENSDARG00000110791	ENSDARG00000110791.1		AL928723.1
ENSDARG00000109946	ENSDARG00000109946.1		BX005027.3
ENSDARG00000110473	ENSDARG00000110473.1		mthfd1l
ENSDARG00000085521	ENSDARG00000085521.2		CR762488.1
ENSDARG00000102865	ENSDARG00000102865.2	Carnmt1	carnmt1
ENSDARG00000116715	ENSDARG00000116715.1		BX511127.1
ENSDARG00000112408	ENSDARG00000112408.1		znf143b
ENSDARG00000113001	ENSDARG00000113001.1		cpb2
ENSDARG00000116928	ENSDARG00000116928.1		CABZ01059408.1
ENSDARG00000080727	ENSDARG00000080727.2		CR762487.1
ENSDARG00000098788	ENSDARG00000098788.2		pcdh2g28
ENSDARG00000112557	ENSDARG00000112557.1		ndufb9
ENSDARG00000114204	ENSDARG00000114204.1		fras1
